Instrument,Date,Earnings Per Share - Actual,Earnings Per Share - Mean,Earnings Per Share - Actual Surprise,Earnings Per Share – Coefficient of Variation,Market Capitalization,Revenue - Actual,Enterprise Value,Number of Analysts,Recommendation - Mean (1-5),Recommendation - Mean (1-5),"WACC Inflation Adjusted Risk Free Rate, (%)",Net Income after Tax,Price Target - Mean,Price Close,Enterprise Value To Sales (Daily Time Series Ratio)
HRL.N,2022-09-01 06:30:00,0.4,0.4091,-2.224,2.55438768027377,26942383057.3,3034414000.0,29382091057.3,11,3.0,3.0,3.747421,218826000.0,46.77778,45.44,2.15825416856043
HRL.N,2022-06-02 06:30:00,0.48,0.469,2.345,2.4818763326226,28552424787.9,3096559000.0,30975224787.9,11,3.0,3.07692,3.092855,261679000.0,46.25,47.36,2.27010399583028
HRL.N,2022-03-01 06:30:00,0.44,0.43682,0.728,3.85055629321002,25625578691.27,3044358000.0,28102665691.27,11,3.07692,3.07692,2.325202,239710000.0,47.375,51.54,2.55370058811636
HRL.N,2021-12-09 06:33:00,0.51,0.4985,2.307,3.41825476429288,22961006272.88,3454751000.0,25655695272.88,11,3.07692,3.16667,1.515266,281750000.0,46.55556,48.81,2.56253679
HRL.N,2021-09-02 06:30:00,0.39,0.39125,-0.32,7.60894568690096,25661826050.04,2863670000.0,28682533050.04,11,3.16667,3.16667,1.527139,177074000.0,45.88889,41.0,2.440750931
INTC.OQ,2022-10-27 16:01:00,0.59,0.32473,81.689,13.5805130416038,105811620000.0,15338000000.0,122775620000.0,31,3.14286,2.90698,3.747421,993000000.0,33.37647,25.77,1.55595307518326
INTC.OQ,2022-07-28 16:00:00,0.29,0.69552,-58.305,3.76696572348746,148594260000.0,15321000000.0,156980260000.0,30,2.90698,2.89362,3.092855,-438000000.0,47.55028,37.41,1.94997027180068
INTC.OQ,2022-04-28 16:00:00,0.87,0.80546,8.013,1.82256102103146,196707162635.6,18353000000.0,195258162635.6,34,2.89362,2.87755,2.325202,3431000000.0,53.23525,49.56,2.67619674753999
INTC.OQ,2022-01-26 16:00:00,1.09,0.90559,20.364,1.57908104108924,208677770000.0,19532000000.0,217525770000.0,34,2.87755,2.84783,1.515266,4527000000.0,56.23683,51.5,2.741283737
INTC.OQ,2021-10-21 16:10:00,1.71,1.10703,54.467,1.93852018463818,219970540000.0,18087000000.0,225639540000.0,34,2.84783,2.83721,1.527139,5003000000.0,60.28462,53.28,2.927807254
TRMB.OQ,2022-11-02 06:55:00,0.66,0.66092,-0.139,2.64631120256612,13440368074.86,884900000.0,14719868074.86,13,2.06667,2.0,3.747421,85800000.0,71.66667,54.27,3.82329109184807
TRMB.OQ,2022-08-05 06:55:00,0.64,0.62064,3.119,6.67375612271204,14505761951.28,941200000.0,15449761951.28,11,2.0,2.15385,3.092855,168000000.0,84.0,58.23,4.11605452156227
TRMB.OQ,2022-05-05 06:55:00,0.73,0.675,8.148,5.25481481481482,18221944975.5,993700000.0,19158444975.5,12,2.15385,2.14286,2.325202,110300000.0,92.71429,72.14,5.20051598248203
TRMB.OQ,2022-02-09 06:55:00,0.62,0.62577,-0.922,5.33582626204516,21885421436.91,926000000.0,22852921436.91,13,2.14286,2.07692,1.515266,115300000.0,93.875,87.19,6.369743302
TRMB.OQ,2021-11-03 16:05:00,0.66,0.59439,11.038,5.24571409344033,21171297460.46,901400000.0,21979997460.46,14,2.07692,2.0,1.527139,124000000.0,95.22222,82.25,6.252420985
WBA.OQ,2022-10-13 07:00:00,0.8,0.77053,3.825,3.31330382983141,30300838184.06,32449000000.0,45571838184.06,15,3.15,3.15,3.747421,-523000000.0,38.96429,31.4,0.312335566456035
WBA.OQ,2022-06-30 07:00:00,0.96,0.92273,4.039,5.63978628634595,37880369013.33,32597000000.0,52739369013.33,15,3.15,3.04762,3.092855,224000000.0,44.33333,37.9,0.368942228871856
WBA.OQ,2022-03-31 07:00:00,1.59,1.39607,13.891,4.57426919853589,39811318955.76,33756000000.0,57213318955.76,16,3.04762,3.04546,2.325202,775000000.0,52.01765,44.77,0.418495228516137
WBA.OQ,2022-01-06 07:00:00,1.68,1.32743,26.56,9.91841377699766,38779433638.4,33901000000.0,56593433638.4,17,3.04546,3.0,1.515266,3539000000.0,53.02222,52.16,0.41164954
WBA.OQ,2021-10-14 07:00:00,1.17,1.0185,14.875,3.38635247913598,43898105779.5,34262000000.0,53417105779.5,18,3.0,2.90476,1.527139,321000000.0,51.78125,47.05,0.442461428
OMC.N,2022-10-18 16:05:00,1.77,1.6815,5.263,2.7885816235504,12923529854.58,3443400000.0,15987129854.58,9,2.64286,2.53846,3.747421,382200000.0,77.09091,63.09,1.12767672775173
OMC.N,2022-07-19 16:05:00,1.68,1.57075,6.955,5.17905459175553,13086656029.24,3567200000.0,16253156029.24,9,2.53846,2.5,3.092855,368400000.0,80.75,63.61,1.09870284033434
OMC.N,2022-04-19 16:05:00,1.39,1.30829,6.246,2.47880821530395,17565704394.16,3410300000.0,20160504394.16,8,2.5,2.61539,2.325202,194700000.0,91.2,84.88,1.31518019736166
OMC.N,2022-02-08 16:05:00,1.95,1.73111,12.645,3.80680603774457,15574162906.94,3855900000.0,,11,2.61539,2.64286,1.515266,423400000.0,85.90909,73.27,1.210504415
OMC.N,2021-10-19 16:05:00,1.65,1.3572,21.574,6.0271146478043,15535982594.14,3435000000.0,17139482594.14,11,2.64286,2.64286,1.527139,366200000.0,83.46154,72.46,1.233618579
GLW.N,2022-10-25 07:10:00,0.51,0.51133,-0.26,2.039778616549,23883460000.0,3666000000.0,29250460000.0,12,2.06667,2.0,3.747421,226000000.0,38.17692,29.02,2.00880707527766
GLW.N,2022-07-26 07:15:00,0.57,0.56458,0.96,2.29905416415743,25964240000.0,3762000000.0,31381240000.0,12,2.0,1.92857,3.092855,584000000.0,41.40833,31.51,2.15182697622996
GLW.N,2022-04-26 07:26:00,0.54,0.49642,8.779,3.07400991096249,31220304971.18,3744000000.0,36397304971.18,12,1.92857,2.0,2.325202,581000000.0,46.36364,36.91,2.5797688518094
GLW.N,2022-01-26 07:10:00,0.54,0.51915,4.016,2.31147067321583,31772396928.57,3714000000.0,36880396928.57,13,2.0,1.93333,1.515266,487000000.0,44.91667,37.23,2.67806025941916
GLW.N,2021-10-26 07:18:00,0.56,0.57654,-2.869,2.13515107364623,31163632387.21,3639000000.0,36230632387.21,13,1.93333,1.92308,1.527139,384000000.0,46.38462,36.49,2.770022248
CRM.N,2022-08-24 16:05:00,1.19,1.02117,16.533,2.03981707257362,183099900000.0,7720000000.0,180165900000.0,39,1.86275,1.83019,3.747421,68000000.0,237.60489,143.84,4.80579809004093
CRM.N,2022-05-31 16:05:00,0.98,0.93631,4.666,1.53261206224434,174800928020.42,7411000000.0,171894928020.42,40,1.83019,1.84615,3.092855,28000000.0,257.75809,165.04,5.77340014316392
CRM.N,2022-03-01 16:05:00,0.84,0.73881,13.696,4.34888536971616,229140550000.0,7326000000.0,229199550000.0,40,1.84615,1.84314,2.325202,-28000000.0,305.62,212.32,7.97921623017364
CRM.N,2021-11-30 16:05:00,1.27,0.92032,37.996,1.72005389429764,293396510000.0,6863000000.0,294597510000.0,40,1.84314,1.87755,1.515266,468000000.0,326.28667,254.13,10.067567946
CRM.N,2021-08-25 16:05:00,1.48,0.91744,61.319,2.1603592605511,224027180000.0,6340000000.0,226307180000.0,37,1.87755,1.88889,1.527139,535000000.0,282.84091,271.22,11.376965037
SBUX.OQ,2022-11-03 16:05:00,0.81,0.72196,12.195,5.14017397085711,96679924000.0,8414200000.0,108548824000.0,28,2.45946,2.42857,3.747421,878600000.0,96.57742,84.26,3.39441900021261
SBUX.OQ,2022-08-02 16:09:00,0.84,0.75285,11.576,10.040512718337,90903294000.0,8150100000.0,102786394000.0,27,2.42857,2.38889,3.092855,913700000.0,94.68966,76.39,3.18029158101707
SBUX.OQ,2022-05-03 16:09:00,0.59,0.59324,-0.546,5.79360798327827,105240947000.0,7635600000.0,117265247000.0,29,2.38889,2.32432,2.325202,675000000.0,102.26667,90.97,3.80014528219857
SBUX.OQ,2022-02-01 16:11:00,0.72,0.79659,-9.615,4.01586763579759,137229204000.0,8050400000.0,147964904000.0,29,2.32432,2.18919,1.515266,816100000.0,119.30938,116.97,4.997618907
SBUX.OQ,2021-10-28 16:08:00,1.0,0.99227,0.779,3.08887701935965,133143972000.0,8146700000.0,141148572000.0,30,2.18919,2.14286,1.527139,1764600000.0,127.19394,110.31,5.154863038
ATO.N,2022-11-09 16:36:00,0.51,0.43175,18.124,6.0011580775912,14247991848.3,722628000.0,22343508848.3,9,2.3,2.41667,3.747421,71643000.0,115.71429,101.85,5.40604178967925
ATO.N,2022-08-03 16:36:00,0.92,0.84533,8.833,2.67706102942046,15681529547.6,816429000.0,23314048547.6,10,2.41667,2.33333,3.092855,128547000.0,123.125,112.1,6.01010846423681
ATO.N,2022-05-04 16:36:00,2.37,2.3517,0.778,3.21427052770336,16182802778.73,1649819000.0,23559306778.73,10,2.33333,2.36364,2.325202,324999000.0,126.25,119.49,6.81025130347859
ATO.N,2022-02-08 16:36:00,1.86,1.85,0.541,1.52864864864865,13903527680.49,1012786000.0,36583949312.49,8,2.36364,2.54546,1.515266,249209000.0,112.0,104.77,6.197365709
ATO.N,2021-11-10 16:36:00,0.37,0.34267,7.976,8.95322029941343,11679422302.8,568384000.0,18893356302.8,9,2.54546,2.36364,1.527139,48720000.0,107.55556,88.2,5.577440179
ETR.N,2022-11-02 06:30:00,2.84,2.65977,6.776,2.68519458449415,20469952836.85,4218615000.0,47390397836.85,14,2.15,2.14286,3.747421,555882000.0,120.17647,100.63,3.81142986403715
ETR.N,2022-08-03 06:30:00,1.78,1.4028,26.889,6.41645280866838,22908082053.12,3395196000.0,49505892053.12,16,2.14286,2.19048,3.092855,164011000.0,126.23529,112.64,4.33519809370649
ETR.N,2022-04-27 06:30:00,1.32,1.34123,-1.583,11.0965307963586,23760434508.25,2877925000.0,51903571508.25,14,2.19048,2.1579,2.325202,279593000.0,127.52941,116.75,4.32259482739607
ETR.N,2022-02-23 06:30:00,0.76,0.69893,8.738,15.2475927489162,22640543219.7,2722456000.0,49567582219.7,16,2.1579,2.05,1.515266,245386000.0,118.09938,112.65,4.171727932
ETR.N,2021-11-03 06:30:00,2.45,2.44694,0.125,4.46026465708191,19956797055.67,3353532000.0,44834496055.67,16,2.05,2.0,1.527139,535583000.0,116.85824,99.31,4.10287839
HAL.N,2022-10-25 06:45:00,0.6,0.56188,6.784,2.9134334733395,22328969429.22,5357000000.0,28302969429.22,24,2.0,2.07143,3.747421,549000000.0,42.49583,24.62,1.63738036177308
HAL.N,2022-07-19 06:45:00,0.49,0.44713,9.588,2.29687115603963,28285964286.72,5074000000.0,34602964286.72,23,2.07143,2.0,3.092855,117000000.0,43.52,31.36,2.15017139674603
HAL.N,2022-04-19 06:45:00,0.35,0.34364,1.851,3.1544639739262,34104161528.78,4284000000.0,40496161528.78,24,2.0,2.16129,2.325202,264000000.0,42.83417,37.87,2.63616616729519
HAL.N,2022-01-24 06:45:00,0.36,0.3404,5.758,4.21269095182139,20471306030.32,4277000000.0,26687306030.32,25,2.16129,2.26667,1.515266,827000000.0,31.10071,22.87,1.893181763
HAL.N,2021-10-19 06:45:00,0.28,0.27531,1.704,3.50513966074607,19252596206.44,3860000000.0,25768596206.44,26,2.26667,2.26923,1.527139,240000000.0,28.425,21.62,1.962797024
TFC.N,2022-10-18 05:45:00,1.24,1.23589,0.333,4.13305391256503,57767391640.0,5847000000.0,116291391640.0,21,2.66667,2.54167,3.747421,1637000000.0,52.08762,43.54,6.99541296891902
TFC.N,2022-07-19 05:45:00,1.2,1.1555,3.851,3.74037213327564,62910840242.61,5655000000.0,108151840242.61,22,2.54167,2.58333,3.092855,1532000000.0,56.27,47.43,7.49071205122901
TFC.N,2022-04-19 05:45:00,1.23,1.10183,11.633,5.41009048582812,75491167903.2,5325000000.0,115591167903.2,22,2.58333,2.41667,2.325202,1416000000.0,65.24,56.7,8.52484157856832
TFC.N,2022-01-18 05:45:00,1.38,1.25856,9.649,3.96723239257564,78157898847.3,5566000000.0,120950898847.3,22,2.41667,2.5,1.515266,1602000000.0,69.55333,58.55,8.757041566
TFC.N,2021-10-15 05:45:00,1.42,1.20667,17.679,5.63451482178226,78291387999.9,5598000000.0,123371387999.9,21,2.5,2.36364,1.527139,1704000000.0,64.8325,58.65,8.555175217
ATVI.OQ,2022-11-07 16:05:00,0.68,0.49813,36.511,8.6322847449461,58156672049.28,1829000000.0,50858672049.28,24,2.2963,2.27586,3.747421,435000000.0,94.78261,74.34,6.67530046426161
ATVI.OQ,2022-08-01 16:05:00,0.47,0.47967,-2.016,20.534951112223,60877291409.92,1637000000.0,53753291409.92,24,2.27586,2.34483,3.092855,280000000.0,94.22069,77.86,6.43007007471616
ATVI.OQ,2022-04-25 07:31:00,0.38,0.70545,-46.134,11.637961584804,62559733519.0,1481000000.0,55032733519.0,22,2.34483,2.21875,2.325202,395000000.0,94.37143,80.11,6.31698472501137
ATVI.OQ,2022-02-03 16:10:00,1.25,1.31192,-4.72,3.10689676199768,51819457493.52,2487000000.0,44874457493.52,26,2.21875,1.84849,1.515266,564000000.0,93.84138,66.53,5.017834695
ATVI.OQ,2021-11-02 16:05:00,0.72,0.69842,3.09,5.33919418115174,60186856558.55,1880000000.0,53793856558.55,27,1.84849,1.8125,1.527139,639000000.0,110.33125,77.39,6.061078277
TAP.N,2022-11-01 07:00:00,1.32,1.3576,-2.77,6.35754272245139,9762439000.0,2935200000.0,16051139000.0,15,3.0,3.0,3.747421,218100000.0,53.64706,47.99,1.54611739237299
TAP.N,2022-08-02 07:12:00,1.19,1.18871,0.109,4.98018860781856,11213479000.0,2921700000.0,17806179000.0,14,3.0,2.76191,3.092855,47900000.0,55.85714,54.51,1.7371699430912
TAP.N,2022-05-03 07:00:00,0.29,0.19238,50.743,23.432789271234,10853943826.72,2214600000.0,18047343826.72,16,2.76191,2.76191,2.325202,137300000.0,56.38889,53.38,1.71460682964678
TAP.N,2022-02-23 07:00:00,0.81,0.85625,-5.402,10.9862773722628,9445758591.65,2619200000.0,16217458591.65,16,2.76191,2.72727,1.515266,82400000.0,55.61111,46.35,1.63712566718066
TAP.N,2021-10-28 07:00:00,1.75,1.52625,14.66,6.7013923013923,9443384432.1,2822500000.0,16294884432.1,16,2.72727,2.66667,1.527139,453800000.0,55.1579,46.38,1.68053374930202
ABT.N,2022-10-19 07:31:00,1.15,0.9441,21.809,7.60194894608622,168708198662.52,10410000000.0,175424198662.52,20,2.08,2.0,3.747421,1435000000.0,119.57143,96.76,3.87292962726179
ABT.N,2022-07-20 07:30:00,1.43,1.12733,26.848,7.37139967888728,190270025076.95,11257000000.0,197966025076.95,18,2.0,1.875,3.092855,2018000000.0,128.46111,108.65,4.48020903708833
ABT.N,2022-04-20 07:30:00,1.73,1.46505,18.085,3.12822087983345,207241529326.04,11895000000.0,216403529326.04,19,1.875,2.0,2.325202,2447000000.0,141.515,118.36,4.99743538772003
ABT.N,2022-01-26 07:30:00,1.32,1.20606,9.447,5.24932424589158,248868708017.06,11468000000.0,256891708017.06,18,2.0,1.96296,1.515266,1989000000.0,144.13,140.74,6.093166966
ABT.N,2021-10-20 07:30:00,1.4,0.9452,48.117,6.11087600507829,208887739647.97,10928000000.0,217808739647.97,22,1.96296,1.79167,1.527139,2100000000.0,135.00591,118.13,5.435183547
V.N,2022-10-25 16:05:00,1.93,1.86426,3.526,1.43220366257925,367527782204.55,7787000000.0,373779782204.55,27,1.775,1.7907,3.747421,3940000000.0,250.78286,177.65,13.4184809559344
V.N,2022-07-26 16:09:00,1.98,1.74635,13.379,1.59532739714261,408437779260.6,7275000000.0,417727779260.6,30,1.7907,1.75,3.092855,3411000000.0,261.3579,196.89,15.5519463659873
V.N,2022-04-26 16:05:00,1.79,1.64539,8.789,1.76918542108558,462390450000.0,7189000000.0,472875450000.0,29,1.75,1.75,2.325202,3647000000.0,270.4327,221.77,18.4631020135809
V.N,2022-01-27 16:05:00,1.81,1.70246,6.317,1.74159745309728,456442159327.83,7059000000.0,464436159327.83,28,1.75,1.75,1.515266,3959000000.0,268.99275,216.71,19.165615405
V.N,2021-10-26 16:10:00,1.62,1.54217,5.047,2.17680281681008,473748501897.0,6559000000.0,479293501897.0,30,1.75,1.77778,1.527139,3584000000.0,278.00026,222.75,21.13465368
YUM.N,2022-11-02 07:00:00,1.09,1.14492,-4.797,3.62208713272543,30258246685.16,1640000000.0,41437246685.16,24,2.43333,2.41379,3.747421,331000000.0,131.88182,106.34,6.20725358364426
YUM.N,2022-08-03 07:00:00,1.05,1.09167,-3.817,3.53495103831744,32350350000.0,1636000000.0,43550350000.0,24,2.41379,2.46667,3.092855,224000000.0,134.82,113.51,6.5397065462754
YUM.N,2022-05-04 07:00:00,1.05,1.07108,-1.968,3.77376106359936,34160346000.0,1547000000.0,45200346000.0,25,2.46667,2.51724,2.325202,399000000.0,136.90909,118.53,6.83267709599029
YUM.N,2022-02-09 07:00:00,1.02,1.09379,-6.746,3.56832664405416,40704462682.58,1890000000.0,51464462682.58,24,2.51724,2.51724,1.515266,330000000.0,142.05714,138.86,7.92643509128166
YUM.N,2021-10-28 07:00:00,1.22,1.082,12.754,4.28373382624769,36160530508.98,1606000000.0,46412530508.98,24,2.51724,2.53571,1.527139,528000000.0,135.09524,122.31,7.3789664769836
LYV.N,2022-11-03 16:33:00,1.39,1.029,35.083,17.287657920311,17487057420.92,6153535000.0,19347690420.92,17,2.11765,2.11765,3.747421,397403000.0,114.21429,76.04,1.57954742193446
LYV.N,2022-08-04 16:03:00,0.66,0.51164,28.997,42.5181768430928,18833514549.76,4434174000.0,19730610549.76,16,2.11765,2.17647,3.092855,228377000.0,122.07692,82.58,2.52851261318919
LYV.N,2022-05-05 16:05:00,-0.39,-0.79064,50.673,-31.8994738439745,26424981582.44,1802808000.0,27264928582.44,16,2.17647,2.2,2.325202,-48956000.0,130.84615,117.64,4.5014512497976
LYV.N,2022-02-23 16:05:00,-0.86,-0.53633,-60.348,-27.9902298957731,26891300360.51,2703170000.0,28683427360.51,15,2.2,2.21429,1.515266,-162471000.0,116.45455,119.69,7.526561502
LYV.N,2021-11-04 16:05:00,0.19,-0.05015,478.863,-338.14556331007,20178338955.97,2698722000.0,21907992955.97,15,2.21429,2.21429,1.527139,86867000.0,101.66667,91.13,17.128950023
JNPR.N,2022-10-25 16:15:00,0.58,0.50053,15.877,2.31754340399177,8426559199.68,1414600000.0,8965159199.68,17,2.7,2.75,3.747421,123600000.0,33.66667,26.12,1.83421479745864
JNPR.N,2022-07-26 16:15:00,0.42,0.44594,-5.817,2.37251648203794,9208220097.0,1269600000.0,9817920097.0,19,2.75,2.57895,3.092855,113900000.0,33.76471,28.5,1.97753667211961
JNPR.N,2022-04-26 16:15:00,0.31,0.31641,-2.026,4.99352106444171,11986646574.8,1168200000.0,12328346574.8,18,2.57895,2.78947,2.325202,55700000.0,36.4375,37.16,2.62606043307852
JNPR.N,2022-01-27 16:25:00,0.56,0.53094,5.473,3.91004633291897,11612217545.23,1299900000.0,12061017545.23,18,2.78947,3.0,1.515266,132900000.0,33.5,35.71,2.570236265
JNPR.N,2021-10-26 16:15:00,0.46,0.4585,0.327,1.12977099236641,8948178113.92,1188800000.0,9308378113.92,18,3.0,2.94737,1.527139,88900000.0,28.05882,27.52,2.022870996
RE.N,2022-10-26 16:15:00,-5.28,-5.60614,5.818,-9.18439425344354,10342880072.64,3067000000.0,11747880072.64,7,1.75,1.75,3.75444593798901,-319000000.0,322.66667,262.44,0.99721678537522
RE.N,2022-07-27 16:15:00,9.79,8.06,21.464,11.7879652605459,11048637600.0,2916237000.0,12021907600.0,7,1.75,1.66667,3.18482030368815,122630000.0,336.33333,280.28,1.07867751361318
RE.N,2022-04-27 16:15:00,10.31,9.41725,9.48,12.9843638004725,14819507087.7,2791765000.0,16130235087.7,8,1.66667,1.66667,2.39724997315868,297751000.0,348.0,301.38,1.45116555125232
RE.N,2022-02-09 16:15:00,9.12,8.922,2.219,4.4877830082941,10783963601.92,2803801000.0,12431676601.92,8,1.66667,1.71429,1.59279685527803,430707000.0,329.71429,273.92,1.07576744661491
RE.N,2021-10-27 16:18:00,-1.34,-1.05857,-26.586,-159.376328443088,9999302539.46,2656403000.0,10841809539.46,7,1.71429,2.0,1.5718659278273,-73468000.0,320.66667,250.78,1.03255575785339
FTNT.OQ,2022-11-02 16:05:00,0.33,0.27319,20.795,1.74237710018668,38740025233.58,1149500000.0,38011425233.58,27,1.84375,2.0,3.747421,237400000.0,68.87097,49.13,9.95566350435833
FTNT.OQ,2022-08-03 16:05:00,0.24,0.21731,10.441,1.37131287101376,45413124228.3,1030100000.0,44660924228.3,21,2.0,2.25,3.092855,181500000.0,71.45926,56.58,12.3444738138958
FTNT.OQ,2022-05-04 16:05:00,0.188,0.15895,18.279,2.43472790185593,54957070516.04,954800000.0,53819870516.04,26,2.25,2.15625,2.325202,146800000.0,72.45517,68.348,15.9806326719048
FTNT.OQ,2022-02-03 16:05:00,0.246,0.2295,7.191,1.68191721132898,58761824526.0,963600000.0,57215224526.0,27,2.15625,2.17241,1.515266,203600000.0,73.25,71.88,18.123176782
FTNT.OQ,2021-11-04 16:05:00,0.198,0.18762,5.535,1.44973883381303,47696031208.0,867200000.0,45598131208.0,27,2.17241,2.21429,1.527139,166000000.0,66.23704,58.408,15.657217388
DTE.N,2022-10-27 07:00:00,1.6,1.57739,1.433,3.76317841497664,22290016064.55,5251000000.0,42131016064.55,14,2.11111,2.2381,3.747421,387000000.0,124.73333,115.05,2.31321816405699
DTE.N,2022-07-28 07:00:00,0.88,1.02427,-14.085,7.29788044168042,24556086165.0,4924000000.0,43587086165.0,16,2.2381,2.28571,3.092855,37000000.0,137.97059,126.75,2.68972970958647
DTE.N,2022-04-28 07:12:00,2.31,2.05078,12.64,10.442368269634,25614255136.86,4577000000.0,43986255136.86,10,2.28571,2.25,2.325202,394000000.0,139.23529,132.21,2.88669976497988
DTE.N,2022-02-10 07:34:00,1.05,0.842,24.703,39.6187648456057,23158158812.12,4647000000.0,41309158812.12,15,2.25,2.31579,1.515266,300000000.0,130.1875,119.54,3.12118016647149
DTE.N,2021-10-27 07:00:00,1.72,1.81921,-5.454,6.52920773302697,21641274225.38,3715000000.0,39208274225.38,15,2.31579,2.33333,1.527139,55000000.0,126.6875,111.71,3.27821781924229
HST.OQ,2022-11-02 16:30:00,0.16,0.17143,-6.667,19.8273347722102,11352494821.48,1189000000.0,14666494821.48,8,2.15,2.1579,3.747421,116000000.0,21.55556,15.67949912,3.45717822235979
HST.OQ,2022-08-03 16:43:00,0.36,0.2544,41.509,14.5243710691824,11209632000.0,1381000000.0,14712632000.0,7,2.1579,2.28571,3.092855,260000000.0,22.0,15.48202432,4.26329088359046
HST.OQ,2022-05-04 16:51:00,0.16,0.02625,509.524,178.628571428571,13880205350.01,1074000000.0,17869205350.01,9,2.28571,2.42857,2.325202,118000000.0,21.5,19.18467682,6.21148974048788
HST.OQ,2022-02-16 16:50:00,0.45,-0.01471,3159.143,-999.388171312033,12417074180.02,998000000.0,16488074180.02,9,2.42857,2.5,1.515266,323000000.0,19.80556,17.17043386,7.832364141
HST.OQ,2021-11-03 18:24:00,-0.04,-0.08714,54.097,-38.168464539821,11659186977.39,844000000.0,16152186977.39,8,2.5,2.7,1.527139,-120000000.0,18.61111,16.12381742,10.404617963
IRM.N,2022-11-03 06:45:00,0.48,0.443,8.352,5.07223476297968,12781416196.22,1287000000.0,23034773196.22,6,2.125,2.125,3.747421,192931000.0,55.28571,43.97,4.72630627920905
IRM.N,2022-08-04 06:45:00,0.46,0.40117,14.665,1.98668893486552,14147441285.22,1289534000.0,24181394285.22,6,2.125,2.125,3.092855,201858000.0,54.33333,48.69,5.20885787600185
IRM.N,2022-04-28 06:45:00,0.38,0.3735,1.74,5.53949129852744,16095420555.84,1248046000.0,26208427555.84,6,2.125,2.375,2.325202,41707000.0,52.57143,55.41,5.60723293590537
IRM.N,2022-02-24 06:45:00,0.43,0.39783,8.086,7.56855943493452,,1159587000.0,24241765230.34,6,2.375,2.42857,1.515266,61461000.0,44.375,52.33,5.507508369
IRM.N,2021-11-04 06:00:00,0.4,0.39733,0.672,5.6778999823824,12577050643.3,1130148000.0,21611682643.3,6,2.42857,2.625,1.527139,68111000.0,42.0,43.45,4.930737853
PEAK.N,2022-11-01 16:15:00,0.65,0.10875,497.701,35.448275862069,12320272839.48,520406000.0,19458179839.48,10,2.15,2.27273,,359609000.0,30.06667,22.92,9.83641776190904
PEAK.N,2022-08-02 16:15:00,0.126,0.10222,23.264,19.986304050088,13980521971.51,517932000.0,21012311971.51,11,2.27273,2.2381,,68919000.0,32.25,25.91,10.8277566785147
